29288100, DELAKTIG, Beds, 1800.0, No old price, true, https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-2-side-tables-aluminium-black-s29288100/, false,         Bed frame with 2 side tables          160x200 cm, IKEA of Sweden/Tom Dixon, 0, 29, 204
20249896, SVÄRTA, Beds, 300.0, SR 375, true, https://www.ikea.com/sa/en/p/svaerta-desk-top-silver-colour-20249896/, false,         Desk top, Tord Björklund, 88, 2, 200
49268653, STUVA / FRITIDS, Beds, 2025.0, No old price, true, https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-4-drawers-2-doors-white-light-pink-s49268653/, false,         Loft bed combo w 4 drawers/2 doors          207x99x182 cm, Ebba Strandmark/IKEA of Sweden, 0, 0, 182
50456417, SLÄKT, Beds, 75.0, No old price, false, https://www.ikea.com/sa/en/p/slaekt-headboard-white-50456417/, false,         Headboard, Ebba Strandmark, 0, 40, 90
99275241, STUVA / FÖLJA, Beds, 1980.0, No old price, true, https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-4-drawers-2-doors-white-s99275241/, false,         Loft bed combo w 4 drawers/2 doors          207x99x182 cm, IKEA of Sweden/Ebba Strandmark, 0, 0, 182
80332473, SUFFLETT, Beds, 85.0, No old price, true, https://www.ikea.com/sa/en/p/sufflett-bed-tent-green-80332473/, false,         Bed tent          70/80/90, IKEA of Sweden, 0, 0, 80
40322876, SVALNÄS, Bookcases & shelving units, 270.0, No old price, true, https://www.ikea.com/sa/en/p/svalnaes-desk-space-with-2-drawers-bamboo-40322876/, false,         Desk space with 2 drawers          81x35 cm, Jon Karlsson, 35, 0, 81
20346072, KALLAX, Bookcases & shelving units, 30.0, SR 50, true, https://www.ikea.com/sa/en/p/kallax-shelf-insert-light-grey-20346072/, false,         Shelf insert, Chenyi Ke, 12, 35, 33
39318031, HYLLIS, Bookcases & shelving units, 137.0, No old price, true, https://www.ikea.com/sa/en/p/hyllis-shelving-unit-in-outdoor-s39318031/, false,         Shelving unit in/outdoor          180x27x74-140 cm, IKEA of Sweden, 27, 0, 180
30318163, IVAR, Bookcases & shelving units, 35.0, No old price, true, https://www.ikea.com/sa/en/p/ivar-shelf-pine-30318163/, false,         Shelf          83x30 cm, IKEA of Sweden, 30, 0, 83
20312492, OBSERVATÖR, Bookcases & shelving units, 15.0, No old price, true, https://www.ikea.com/sa/en/p/observatoer-clip-on-basket-grey-brown-20312492/, false,         Clip-on basket, Henrik Preutz, 0, 18, 30
80295526, BESTÅ, Bookcases & shelving units, 25.0, No old price, true, https://www.ikea.com/sa/en/p/besta-shelf-black-brown-80295526/, false,         Shelf          56x16 cm, IKEA of Sweden, 16, 0, 56
287808, HEJNE, Bookcases & shelving units, 45.0, No old price, true, https://www.ikea.com/sa/en/p/hejne-shelf-softwood-00287808/, false,         Shelf          77x28 cm 2 pack, IKEA of Sweden, 28, 0, 77
322859, SVALNÄS, Bookcases & shelving units, 90.0, No old price, true, https://www.ikea.com/sa/en/p/svalnaes-shelf-bamboo-00322859/, false,         Shelf          61x25 cm, Jon Karlsson, 25, 0, 61
